theorem,mdl_gain,cost,savings,num_uses,pattern_length,savings_per_use,in_degree,out_degree,proof_type
QuadraticForm.Equivalent.symm,-461.7,461.7,0.0,0,3,7.755690828930447,0,0,term
QuadraticForm.Equivalent.trans,-664.2,664.2,0.0,0,3,7.755690828930447,0,0,term
QuadraticForm.equivalent_weightedSumSquares,-1255.5,1255.5,0.0,0,3,7.755690828930447,0,0,term
QuadraticForm.equivalent_weightedSumSquares_units_of_nondegenerate',-1412.475764290894,1412.475764290894,0.0,0,4,15.874631901653956,0,7,tactic
Matrix.toLinearMap₂'Aux_stdBasis,-1298.8325875090645,1298.8325875090645,0.0,0,7,40.231455119824474,0,10,tactic
LinearMap.toMatrix₂Aux_apply,-1393.2,1393.2,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toLinearMap₂'Aux_toMatrix₂Aux,-1606.237882145447,1606.237882145447,-0.0,0,2,-0.3632502437930576,0,6,tactic
Matrix.toMatrix₂Aux_toLinearMap₂'Aux,-1468.237882145447,1468.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
Matrix.toLinearMapₛₗ₂'_aux_eq,-1053.0,1053.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMapₛₗ₂'_apply,-1336.5,1336.5,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂'_apply,-1158.3,1158.3,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂'_apply',-910.5947053636175,910.5947053636175,0.0,0,5,23.993572974377464,0,7,tactic
Matrix.toLinearMapₛₗ₂'_stdBasis,-1717.1999999999998,1717.1999999999998,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂'_stdBasis,-1603.8,1603.8,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrixₛₗ₂'_symm,-1036.8,1036.8,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMapₛₗ₂'_symm,-1053.0,1053.0,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMapₛₗ₂'_toMatrix',-1223.1,1223.1,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂'_toMatrix',-1077.3,1077.3,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix'_toLinearMapₛₗ₂',-1061.1,1061.1,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix'_toLinearMap₂',-963.9,963.9,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrixₛₗ₂'_apply,-1668.6,1668.6,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂'_apply,-1506.6,1506.6,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂'_compl₁₂,-1426.2598803817466,1426.2598803817466,0.0,0,19,137.65874799250656,0,23,tactic
LinearMap.toMatrix₂'_comp,-970.237882145447,970.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
LinearMap.toMatrix₂'_compl₂,-976.237882145447,976.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
LinearMap.mul_toMatrix₂'_mul,-1148.1189410727236,1148.1189410727236,-0.0,0,1,-8.482191316516564,0,0,tactic
LinearMap.mul_toMatrix',-896.1189410727235,896.1189410727235,-0.0,0,1,-8.482191316516564,0,4,tactic
LinearMap.toMatrix₂'_mul,-908.1189410727235,908.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
Matrix.toLinearMap₂'_comp,-1425.6,1425.6,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂_apply,-812.1189410727235,812.1189410727235,-0.0,0,1,-8.482191316516564,0,6,tactic
Matrix.toLinearMap₂_apply,-1271.7,1271.7,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂Aux_eq,-1044.9,1044.9,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂_symm,-793.8,793.8,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂_symm,-793.8,793.8,0.0,0,3,7.755690828930447,0,0,term
Matrix.toLinearMap₂_basisFun,-760.237882145447,760.237882145447,-0.0,0,2,-0.3632502437930576,0,5,tactic
LinearMap.toMatrix₂_basisFun,-760.237882145447,760.237882145447,-0.0,0,2,-0.3632502437930576,0,3,tactic
Matrix.toLinearMap₂_toMatrix₂,-1069.2,1069.2,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂_toLinearMap₂,-1036.8,1036.8,0.0,0,3,7.755690828930447,0,0,term
LinearMap.toMatrix₂_compl₁₂,-1564.2598803817466,1564.2598803817466,0.0,0,19,137.65874799250656,0,19,tactic
LinearMap.toMatrix₂_comp,-1078.237882145447,1078.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
LinearMap.toMatrix₂_compl₂,-1084.237882145447,1084.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
LinearMap.toMatrix₂_mul_basis_toMatrix,-1384.237882145447,1384.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
LinearMap.mul_toMatrix₂_mul,-1406.1189410727236,1406.1189410727236,-0.0,0,1,-8.482191316516564,0,3,tactic
LinearMap.mul_toMatrix₂,-1052.1189410727236,1052.1189410727236,-0.0,0,1,-8.482191316516564,0,3,tactic
LinearMap.toMatrix₂_mul,-1058.1189410727236,1058.1189410727236,-0.0,0,1,-8.482191316516564,0,2,tactic
Matrix.toLinearMap₂_compl₁₂,-1814.4,1814.4,0.0,0,3,7.755690828930447,0,0,term
isAdjointPair_toLinearMap₂',-1299.189410727235,1299.189410727235,0.0,0,10,64.588278337995,0,5,tactic
isAdjointPair_toLinearMap₂,-1413.189410727235,1413.189410727235,0.0,0,10,64.588278337995,0,3,tactic
Matrix.isAdjointPair_equiv,-1228.2598803817466,1228.2598803817466,0.0,0,19,137.65874799250656,0,14,tactic
mem_pairSelfAdjointMatricesSubmodule,-618.7109292769089,885.5462339454056,266.8353046684966,3,13,88.94510155616553,3,9,tactic
mem_selfAdjointMatricesSubmodule,-652.60113238924,652.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,1,tactic
mem_skewAdjointMatricesSubmodule,-653.6908831206192,652.237882145447,-1.4530009751722304,4,2,-0.3632502437930576,4,3,tactic
Matrix.separatingLeft_toLinearMap₂'_iff_separatingLeft_toLinearMap₂,-1709.1,1709.1,0.0,0,3,7.755690828930447,0,0,term
Matrix.Nondegenerate.toLinearMap₂',-1061.1,1061.1,0.0,0,3,7.755690828930447,0,0,term
Matrix.separatingLeft_toLinearMap₂'_iff,-1069.2,1069.2,0.0,0,3,7.755690828930447,0,0,term
Matrix.Nondegenerate.toLinearMap₂,-1255.5,1255.5,0.0,0,3,7.755690828930447,0,0,term
Matrix.separatingLeft_toLinearMap₂_iff,-944.1189410727235,944.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
LinearMap.nondegenerate_toMatrix₂'_iff,-1069.2,1069.2,0.0,0,3,7.755690828930447,0,0,term
LinearMap.SeparatingLeft.toMatrix₂',-1077.3,1077.3,0.0,0,3,7.755690828930447,0,0,term
LinearMap.nondegenerate_toMatrix_iff,-1150.5443091710695,1158.3,7.755690828930447,1,3,7.755690828930447,1,0,term
LinearMap.SeparatingLeft.toMatrix₂,-1174.5,1174.5,0.0,0,3,7.755690828930447,0,0,term
LinearMap.separatingLeft_toLinearMap₂'_iff_det_ne_zero,-752.1189410727235,752.1189410727235,-0.0,0,1,-8.482191316516564,0,3,tactic
LinearMap.separatingLeft_toLinearMap₂'_of_det_ne_zero',-1036.8,1036.8,0.0,0,3,7.755690828930447,0,0,term
LinearMap.separatingLeft_iff_det_ne_zero,-854.1189410727235,854.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
LinearMap.separatingLeft_of_det_ne_zero,-1166.4,1166.4,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_zero,-167.50894673711286,291.6,124.09105326288716,16,3,7.755690828930447,16,0,term
Function.iterate_zero_apply,-327.7874008817651,413.1,85.31259911823491,11,3,7.755690828930447,11,0,term
Function.iterate_succ,-3.7699319220340612,453.6,449.83006807796596,58,3,7.755690828930447,58,0,term
Function.iterate_succ_apply,-258.1496035270603,599.4,341.25039647293966,44,3,7.755690828930447,44,0,term
Function.iterate_id,-390.5215458553477,429.29999999999995,38.77845414465224,5,3,7.755690828930447,5,0,term
Function.iterate_add,-479.62154585534773,518.4,38.77845414465224,5,3,7.755690828930447,5,0,term
Function.iterate_add_apply,-489.32338555854983,484.23788214544703,-5.085503413102806,14,2,-0.3632502437930576,14,1,tactic
Function.iterate_one,-259.88861834213907,275.4,15.511381657860895,2,3,7.755690828930447,2,0,term
Function.iterate_mul,-391.55447336855644,453.6,62.04552663144358,8,3,7.755690828930447,8,0,term
Function.iterate_fixed,-510.64430917106955,518.4,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Injective.iterate,-599.7443091710695,607.5,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Surjective.iterate,-639.9,639.9,0.0,0,3,7.755690828930447,0,0,term
Function.Bijective.iterate,-607.5,607.5,0.0,0,3,7.755690828930447,0,0,term
Function.Semiconj.iterate_right,-965.6215458553478,1004.4,38.77845414465224,5,3,7.755690828930447,5,0,term
Function.Semiconj.iterate_left,-820.5947053636175,820.5947053636175,0.0,0,5,23.993572974377464,0,9,tactic
Function.Commute.iterate_right,-543.0443091710695,550.8,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Commute.iterate_left,-542.7,542.7,0.0,0,3,7.755690828930447,0,0,term
Function.Commute.iterate_iterate,-607.8443091710695,615.6,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Commute.iterate_eq_of_map_eq,-810.6886183421392,826.2,15.511381657860895,2,3,7.755690828930447,2,0,term
Function.Commute.comp_iterate,-458.85186858593215,506.475764290894,47.62389570496187,3,4,15.874631901653956,3,8,tactic
Function.Commute.iterate_self,-396.9,396.9,0.0,0,3,7.755690828930447,0,0,term
Function.Commute.self_iterate,-389.14430917106955,396.9,7.755690828930447,1,3,7.755690828930447,1,0,term
Function.Commute.iterate_iterate_self,-510.29999999999995,510.29999999999995,0.0,0,3,7.755690828930447,0,0,term
Function.Semiconj₂.iterate,-955.8,955.8,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_succ',-350.1189410727235,350.1189410727235,-0.0,0,1,-8.482191316516564,0,3,tactic
Function.iterate_succ_apply',-466.23788214544703,466.23788214544703,-0.0,0,2,-0.3632502437930576,0,1,tactic
Function.iterate_pred_comp_of_pos,-502.60113238924004,494.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,2,tactic
Function.comp_iterate_pred_of_pos,-494.1189410727235,494.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
Function.Iterate.rec_zero,-1061.1,1061.1,0.0,0,3,7.755690828930447,0,0,term
Function.LeftInverse.iterate,-834.3,834.3,0.0,0,3,7.755690828930447,0,0,term
Function.RightInverse.iterate,-858.5999999999999,858.5999999999999,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_comm,-558.9,558.9,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_commute,-680.4,680.4,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_add_eq_iterate,-712.8,712.8,0.0,0,3,7.755690828930447,0,0,term
Function.iterate_cancel,-558.713646436341,558.713646436341,0.0,0,6,32.112514047100966,0,4,tactic
Function.involutive_iff_iter_2_eq_id,-648.6886183421392,664.2,15.511381657860895,2,3,7.755690828930447,2,0,term
List.foldl_const,-648.3568232181706,648.3568232181706,0.0,0,3,7.755690828930447,0,6,tactic
List.foldr_const,-753.6443091710695,761.4,7.755690828930447,1,3,7.755690828930447,1,0,term
MultilinearMap.free_and_finite_fin,-1528.60113238924,1593.189410727235,64.588278337995,1,10,64.588278337995,1,16,tactic
MultilinearMap.free_and_finite,-724.5947053636175,724.5947053636175,0.0,0,5,23.993572974377464,0,7,tactic
Equiv.one_def,-502.54430917106953,510.29999999999995,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.mul_def,-737.7886183421391,753.3,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.div_def,-737.7886183421391,753.3,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.inv_def,-672.9886183421391,688.5,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.smul_def,-891.0,891.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.pow_def,-866.7,866.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.mulEquiv_apply,-615.6,615.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.mulEquiv_symm_apply,-963.9,963.9,0.0,0,3,7.755690828930447,0,0,term
Equiv.ringEquiv_apply,-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.ringEquiv_symm_apply,-1312.2,1312.2,0.0,0,3,7.755690828930447,0,0,term
Equiv.nontrivial,-413.1,413.1,0.0,0,3,7.755690828930447,0,0,term
Equiv.isDomain,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.algebraMap_def,-1226.475764290894,1226.475764290894,0.0,0,4,15.874631901653956,0,3,tactic
Equiv.algEquiv_apply,-785.7,785.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.algEquiv_symm_apply,-1490.4,1490.4,0.0,0,3,7.755690828930447,0,0,term
Finite.exists_type_zero_nonempty_mulEquiv,-918.3568232181706,918.3568232181706,0.0,0,3,7.755690828930447,0,8,tactic
EquivLike.coe_coe,-892.3772366842782,923.4,31.02276331572179,4,3,7.755690828930447,4,0,term
Equiv.coe_fn_mk,-443.94187425032146,591.3,147.3581257496785,19,3,7.755690828930447,19,0,term
Equiv.coe_fn_injective,-631.8,631.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.coe_inj,-510.64430917106955,518.4,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.ext,-494.1,494.1,0.0,0,3,7.755690828930447,0,0,term
Equiv.congr_arg,-551.1443091710695,558.9,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.congr_fun,-528.2215458553478,567.0,38.77845414465224,5,3,7.755690828930447,5,0,term
Equiv.ext_iff,-494.1,494.1,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.ext,-558.9,558.9,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.congr_arg,-561.6544733685564,623.7,62.04552663144358,8,3,7.755690828930447,8,0,term
Equiv.Perm.congr_fun,-631.8,631.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.ext_iff,-535.6329275132086,558.9,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.left_inv',-518.4,518.4,0.0,0,3,7.755690828930447,0,0,term
Equiv.right_inv',-534.6,534.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.toFun_as_coe,-342.6101641974868,396.9,54.28983580251313,7,3,7.755690828930447,7,0,term
Equiv.invFun_as_coe,-445.8443091710696,453.6,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.injective,-264.0203283949738,372.6,108.57967160502626,14,3,7.755690828930447,14,0,term
Equiv.surjective,-373.28861834213905,388.79999999999995,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.bijective,-349.3329275132087,372.6,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.subsingleton,-558.9,558.9,0.0,0,3,7.755690828930447,0,0,term
Equiv.subsingleton.symm,-599.4,599.4,0.0,0,3,7.755690828930447,0,0,term
Equiv.subsingleton_congr,-584.2329275132087,607.5,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.Perm.subsingleton_eq_refl,-680.7443091710695,688.5,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.nonempty_congr,-355.186183421391,510.29999999999995,155.11381657860895,20,3,7.755690828930447,20,0,term
Equiv.nonempty,-461.7,461.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.coe_fn_symm_mk,-587.6760192239042,688.5,100.82398077609582,13,3,7.755690828930447,13,0,term
Equiv.coe_refl,-334.8544733685564,396.9,62.04552663144358,8,3,7.755690828930447,8,0,term
Equiv.Perm.coe_subsingleton,-566.1189410727235,566.1189410727235,-0.0,0,1,-8.482191316516564,0,2,tactic
Equiv.refl_apply,-335.198782539626,405.0,69.80121746037403,9,3,7.755690828930447,9,0,term
Equiv.coe_trans,-490.8203283949737,599.4,108.57967160502626,14,3,7.755690828930447,14,0,term
Equiv.trans_apply,-539.4203283949737,648.0,108.57967160502626,14,3,7.755690828930447,14,0,term
Equiv.apply_symm_apply,-224.37236684278213,534.6,310.2276331572179,40,3,7.755690828930447,40,0,term
Equiv.symm_apply_apply,-239.88374850064304,534.6,294.716251499357,38,3,7.755690828930447,38,0,term
Equiv.symm_comp_self,-414.4772366842782,445.5,31.02276331572179,4,3,7.755690828930447,4,0,term
Equiv.self_comp_symm,-429.9886183421391,445.5,15.511381657860895,2,3,7.755690828930447,2,0,term
EquivLike.apply_coe_symm_apply,-1012.5,1012.5,0.0,0,3,7.755690828930447,0,0,term
EquivLike.coe_symm_apply_apply,-1012.5,1012.5,0.0,0,3,7.755690828930447,0,0,term
EquivLike.coe_symm_comp_self,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
EquivLike.self_comp_coe_symm,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
Equiv.symm_trans_apply,-803.6215458553478,842.4,38.77845414465224,5,3,7.755690828930447,5,0,term
Equiv.symm_symm_apply,-543.0443091710695,550.8,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.apply_eq_iff_eq,-504.2658550264173,550.8,46.534144973582684,6,3,7.755690828930447,6,0,term
Equiv.apply_eq_iff_eq_symm_apply,-558.7806338519983,556.237882145447,-2.542751706551403,7,2,-0.3632502437930576,7,3,tactic
Equiv.cast_apply,-607.5,607.5,0.0,0,3,7.755690828930447,0,0,term
Equiv.cast_symm,-648.0,648.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.cast_refl,-591.3,591.3,0.0,0,3,7.755690828930447,0,0,term
Equiv.cast_trans,-996.3,996.3,0.0,0,3,7.755690828930447,0,0,term
Equiv.cast_eq_iff_heq,-562.237882145447,562.237882145447,-0.0,0,2,-0.3632502437930576,0,2,tactic
Equiv.symm_apply_eq,-498.2317100528346,591.3,93.06828994716537,12,3,7.755690828930447,12,0,term
Equiv.eq_symm_apply,-482.7203283949737,591.3,108.57967160502626,14,3,7.755690828930447,14,0,term
Equiv.symm_symm,-321.6866358023429,316.23788214544703,-5.448753656895864,15,2,-0.3632502437930576,15,0,tactic
Equiv.symm_bijective,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.trans_refl,-388.23788214544703,388.23788214544703,-0.0,0,2,-0.3632502437930576,0,0,tactic
Equiv.refl_symm,-422.92154585534774,461.7,38.77845414465224,5,3,7.755690828930447,5,0,term
Equiv.refl_trans,-388.23788214544703,388.23788214544703,-0.0,0,2,-0.3632502437930576,0,0,tactic
Equiv.symm_trans_self,-551.4886183421391,567.0,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.self_trans_symm,-559.2443091710695,567.0,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.trans_assoc,-956.1443091710695,963.9,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.leftInverse_symm,-534.6,534.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.rightInverse_symm,-615.9443091710696,623.7,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.injective_comp,-656.7886183421391,672.3,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.comp_injective,-664.5443091710695,672.3,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.surjective_comp,-681.0886183421392,696.6,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.comp_surjective,-688.8443091710695,696.6,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.bijective_comp,-664.5443091710695,672.3,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.comp_bijective,-664.5443091710695,672.3,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.equivCongr_refl,-616.237882145447,616.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
Equiv.equivCongr_symm,-706.237882145447,706.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
Equiv.equivCongr_trans,-1084.237882145447,1084.237882145447,-0.0,0,2,-0.3632502437930576,0,0,tactic
Equiv.equivCongr_refl_left,-923.4,923.4,0.0,0,3,7.755690828930447,0,0,term
Equiv.equivCongr_refl_right,-874.8,874.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.equivCongr_apply_apply,-1028.7,1028.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.permCongr_def,-689.1886183421392,704.7,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.permCongr_refl,-422.1189410727235,422.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
Equiv.permCongr_symm,-510.29999999999995,510.29999999999995,0.0,0,3,7.755690828930447,0,0,term
Equiv.permCongr_apply,-681.4329275132087,704.7,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.permCongr_symm_apply,-818.0999999999999,818.0999999999999,0.0,0,3,7.755690828930447,0,0,term
Equiv.permCongr_trans,-742.60113238924,742.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,4,tactic
Equiv.arrowCongr_comp,-1240.60113238924,1240.237882145447,-0.3632502437930576,1,2,-0.3632502437930576,1,3,tactic
Equiv.arrowCongr_refl,-874.8,874.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.arrowCongr_trans,-1749.6,1749.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.arrowCongr_symm,-1109.7,1109.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.arrowCongr'_refl,-891.0,891.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.arrowCongr'_trans,-1782.0,1782.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.arrowCongr'_symm,-1134.0,1134.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.conj_refl,-510.29999999999995,510.29999999999995,0.0,0,3,7.755690828930447,0,0,term
Equiv.conj_symm,-486.0,486.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.conj_trans,-777.5999999999999,777.5999999999999,0.0,0,3,7.755690828930447,0,0,term
Equiv.conj_comp,-554.1189410727235,554.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
Equiv.eq_comp_symm,-769.8443091710694,777.5999999999999,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.comp_symm_eq,-769.8443091710694,777.5999999999999,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.eq_symm_comp,-754.3329275132086,777.5999999999999,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.symm_comp_eq,-769.8443091710694,777.5999999999999,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.psigmaCongrRight_trans,-1749.6,1749.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.psigmaCongrRight_symm,-1215.0,1215.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.psigmaCongrRight_refl,-1036.8,1036.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.sigmaCongrRight_trans,-1717.1999999999998,1717.1999999999998,0.0,0,3,7.755690828930447,0,0,term
Equiv.sigmaCongrRight_symm,-1190.7,1190.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.sigmaCongrRight_refl,-1012.5,1012.5,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.sigmaCongrRight_trans,-1603.8,1603.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.sigmaCongrRight_symm,-1158.3,1158.3,0.0,0,3,7.755690828930447,0,0,term
Equiv.Perm.sigmaCongrRight_refl,-1020.5999999999999,1020.5999999999999,0.0,0,3,7.755690828930447,0,0,term
Equiv.forall_congr_right,-487.72154585534776,526.5,38.77845414465224,5,3,7.755690828930447,5,0,term
Equiv.forall_congr_left,-543.3886183421391,558.9,15.511381657860895,2,3,7.755690828930447,2,0,term
Equiv.forall_congr,-624.7329275132087,648.0,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.forall_congr',-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.exists_congr_right,-526.5,526.5,0.0,0,3,7.755690828930447,0,0,term
Equiv.exists_congr_left,-535.6329275132086,558.9,23.267072486791342,3,3,7.755690828930447,3,0,term
Equiv.exists_congr,-648.0,648.0,0.0,0,3,7.755690828930447,0,0,term
Equiv.exists_congr',-696.6,696.6,0.0,0,3,7.755690828930447,0,0,term
Equiv.existsUnique_congr_right,-583.5443091710695,591.3,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.existsUnique_congr_left,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
Equiv.existsUnique_congr,-712.8,712.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.existsUnique_congr',-761.4,761.4,0.0,0,3,7.755690828930447,0,0,term
Equiv.forall₂_congr,-1595.6999999999998,1595.6999999999998,0.0,0,3,7.755690828930447,0,0,term
Equiv.forall₂_congr',-1684.8,1684.8,0.0,0,3,7.755690828930447,0,0,term
Equiv.forall₃_congr,-2033.1,2033.1,0.0,0,3,7.755690828930447,0,0,term
Equiv.forall₃_congr',-2195.1,2195.1,0.0,0,3,7.755690828930447,0,0,term
Equiv.ofBijective_apply_symm_apply,-931.8443091710694,939.5999999999999,7.755690828930447,1,3,7.755690828930447,1,0,term
Equiv.ofBijective_symm_apply_apply,-1004.4,1004.4,0.0,0,3,7.755690828930447,0,0,term
Quot.congr_mk,-1514.7,1514.7,0.0,0,3,7.755690828930447,0,0,term
Quotient.congr_mk,-1644.3,1644.3,0.0,0,3,7.755690828930447,0,0,term
unitInterval.volume_def,-575.1,575.1,0.0,0,3,7.755690828930447,0,0,term
unitInterval.measurable_symm,-356.4,356.4,0.0,0,3,7.755690828930447,0,0,term
Function.eval_apply,-623.7,623.7,0.0,0,3,7.755690828930447,0,0,term
Function.const_def,-423.2658550264173,469.79999999999995,46.534144973582684,6,3,7.755690828930447,6,0,term
Function.const_injective,-591.3,591.3,0.0,0,3,7.755690828930447,0,0,term
Function.const_inj,-656.1,656.1,0.0,0,3,7.755690828930447,0,0,term
Function.onFun_apply,-745.2,745.2,0.0,0,3,7.755690828930447,0,0,term
Function.hfunext,-861.1931205934255,1087.0704696545115,225.87734906108594,4,9,56.469337265271484,4,6,tactic
Function.ne_iff,-438.9406567899475,656.1,217.15934321005253,28,3,7.755690828930447,28,0,term
Function.funext_iff_of_subsingleton,-628.5947053636175,628.5947053636175,0.0,0,5,23.993572974377464,0,2,tactic
Function.Bijective.injective,-607.5,607.5,0.0,0,3,7.755690828930447,0,0,term
Function.Bijective.surjective,-608.1886183421392,623.7,15.511381657860895,2,3,7.755690828930447,2,0,term
Function.Injective.eq_iff,-584.2329275132087,607.5,23.267072486791342,3,3,7.755690828930447,3,0,term
Function.Injective.beq_eq,-938.1189410727235,938.1189410727235,-0.0,0,1,-8.482191316516564,0,1,tactic
Function.Injective.eq_iff',-777.5999999999999,777.5999999999999,0.0,0,3,7.755690828930447,0,0,term
Function.Injective.ne,-600.7772366842781,631.8,31.02276331572179,4,3,7.755690828930447,4,0,term
Function.Injective.ne_iff,-615.6,615.6,0.0,0,3,7.755690828930447,0,0,term
Function.Injective.ne_iff',-785.7,785.7,0.0,0,3,7.755690828930447,0,0,term
Function.not_injective_iff,-442.60113238924004,434.1189410727235,-8.482191316516564,1,1,-8.482191316516564,1,3,tactic
Function.Injective.of_comp,-569.7544733685563,631.8,62.04552663144358,8,3,7.755690828930447,8,0,term
Function.Injective.of_comp_iff,-802.5886183421391,818.0999999999999,15.511381657860895,2,3,7.755690828930447,2,0,term
Function.Injective.of_comp_right,-874.8,874.8,0.0,0,3,7.755690828930447,0,0,term
